market,symbol,year,entered_utc,side,level_timeframe,entry,stop,units,risk_dollars,share_of_the_days_budget,size_worked_out_from,what_happened,day_boundary_cut,pnl_dollars,result_x_risked
crypto,XRP/USD,2025,2025-12-07 05:53:00,short,1h,2.04735,2.075463,32844.424415,923.37,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,977.01,1.0581
crypto,ETH/USD,2025,2025-12-07 10:41:00,long,4h,3040.1,3021.135707,32.885729,623.65,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-744.16,-1.1932
crypto,XRP/USD,2025,2025-12-07 14:47:00,short,1h,2.001831,2.054085,33591.269159,1755.28,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1842.1,-1.0495
crypto,ETH/USD,2025,2025-12-07 15:22:00,long,4h,2958.83,2914.283664,21.733066,968.13,0.256,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2329.58,2.4063
crypto,LINK/USD,2025,2025-12-07 16:18:00,long,4h,13.575,13.314597,3692.762392,961.61,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1459.46,1.5177
crypto,ETH/USD,2025,2025-12-07 17:42:00,long,4h,3116.9,2949.348139,13.459233,2255.12,0.256,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-809.87,-0.3591
crypto,LINK/USD,2025,2025-12-07 17:45:00,long,4h,14.0335,13.456292,2605.433449,1503.88,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1552.1,-1.0321
crypto,LTC/USD,2025,2025-12-08 12:07:00,short,prev_day,83.4272,84.128725,813.419796,570.63,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-666.6,-1.1682
crypto,DOT/USD,2025,2025-12-08 15:07:00,short,prev_day,2.14695,2.17289,15350.628019,398.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,146.72,0.3685
crypto,BTC/USD,2025,2025-12-09 06:01:00,long,1h,90003.5585,89439.897774,0.705213,397.5,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1718.76,4.3239
crypto,SOL/USD,2025,2025-12-09 07:07:00,long,15m,132.651,131.777084,543.047113,474.58,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-570.65,-1.2024
crypto,LTC/USD,2025,2025-12-09 12:38:00,long,4h,83.9415,82.744347,800.494846,958.31,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1204.01,1.2564
sp500,QQQ,2025,2025-12-09 14:59:00,long,prev_day,623.31,621.557669,253.902135,444.92,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,525.74,1.1817
crypto,DOT/USD,2025,2025-12-09 19:43:00,short,4h,2.3191,2.360306,14274.394231,588.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,292.54,0.4974
crypto,BTC/USD,2025,2025-12-10 02:56:00,long,1h,92408.463,91928.026149,0.70546,338.93,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,383.23,1.1307
crypto,LTC/USD,2025,2025-12-10 05:15:00,long,1h,84.859,84.1633,806.028236,560.75,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-657.48,-1.1725
crypto,SOL/USD,2025,2025-12-10 13:18:00,long,1h,137.691,136.526362,519.025142,604.48,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-699.79,-1.1577
crypto,BTC/USD,2025,2025-12-10 13:36:00,long,1h,92100.87,91710.070739,0.707816,276.61,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-354.94,-1.2832
crypto,LINK/USD,2025,2025-12-10 13:37:00,long,1h,14.1335,14.03636,3540.284384,343.9,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-409.89,-1.1919
crypto,DOT/USD,2025,2025-12-10 17:13:00,long,1h,2.2265,2.190468,14999.455712,540.46,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1012.68,1.8737
crypto,BTC/USD,2025,2025-12-10 17:34:00,long,1h,92416.1275,91974.15694,0.705401,311.77,0.456,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-390.1,-1.2512
crypto,DOT/USD,2025,2025-12-10 20:30:00,long,1h,2.2883,2.216458,13945.750097,1001.89,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1079.03,-1.077
crypto,LINK/USD,2025,2025-12-11 04:05:00,long,prev_day,13.5125,13.437179,3672.652344,276.63,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-342.08,-1.2366
crypto,ETH/USD,2025,2025-12-11 04:05:00,long,4h,3191.76,3170.100408,31.566113,683.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-805.15,-1.1776
crypto,LTC/USD,2025,2025-12-11 04:18:00,long,prev_day,81.0272,80.246519,836.03127,652.67,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1379.43,2.1135
crypto,BTC/USD,2025,2025-12-11 04:21:00,long,prev_day,90055.55,89591.827303,0.719874,333.82,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-411.72,-1.2333
crypto,SOL/USD,2025,2025-12-11 05:18:00,long,prev_day,131.0,129.547285,540.19314,784.75,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,2836.17,3.6141
crypto,LINK/USD,2025,2025-12-11 15:19:00,long,prev_day,13.611,13.541049,2153.345919,150.63,0.311,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,100.45,0.6669
crypto,DOT/USD,2025,2025-12-11 16:37:00,long,prev_day,2.02429,2.011987,16464.999902,202.57,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-283.14,-1.3977
crypto,BTC/USD,2025,2025-12-11 17:05:00,long,prev_day,89846.451,89236.294547,0.721549,440.26,0.365,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1779.22,4.0413
crypto,LINK/USD,2025,2025-12-11 17:37:00,long,prev_day,13.5891,13.392828,2156.816221,423.32,0.311,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,849.39,2.0065
crypto,LTC/USD,2025,2025-12-11 21:44:00,long,prev_day,83.352,81.495481,812.713227,1508.82,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-412.06,-0.2731
crypto,BTC/USD,2025,2025-12-11 21:55:00,long,prev_day,93042.4795,90654.254343,0.641959,1533.14,0.365,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-387.65,-0.2528
crypto,LINK/USD,2025,2025-12-11 22:07:00,long,prev_day,14.1401,13.667551,2072.771148,979.49,0.311,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-195.36,-0.1994
crypto,ETH/USD,2025,2025-12-12 02:09:00,long,1h,3237.55,3183.252717,30.870971,1676.21,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1796.68,-1.0719
crypto,BTC/USD,2025,2025-12-12 10:27:00,long,1h,92516.644,91972.192664,0.711315,387.28,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-466.35,-1.2042
crypto,BTC/USD,2025,2025-12-12 17:30:00,long,1h,89973.044,89378.807439,0.613926,364.82,0.291,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-431.19,-1.1819
crypto,LTC/USD,2025,2025-12-12 17:38:00,long,1h,81.485,80.773471,843.205956,599.97,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,295.77,0.493
crypto,SOL/USD,2025,2025-12-12 18:13:00,long,1h,132.75,131.612451,554.436682,630.7,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-728.86,-1.1556
crypto,DOT/USD,2025,2025-12-12 18:49:00,long,prev_day,2.0048,1.951019,16483.83533,886.52,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,37.4,0.0422
crypto,DOT/USD,2025,2025-12-13 01:11:00,short,1h,2.016955,2.028846,16403.039248,195.04,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-275.02,-1.41
crypto,DOT/USD,2025,2025-12-14 04:41:00,short,1h,2.02583,2.050387,16195.424509,397.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,395.78,0.9952
crypto,BTC/USD,2025,2025-12-14 10:34:00,long,15m,89959.85,89681.390292,0.721555,200.92,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-278.92,-1.3882
crypto,SOL/USD,2025,2025-12-14 12:51:00,long,prev_day,131.775,130.724252,553.007844,581.07,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-678.26,-1.1673
crypto,BTC/USD,2025,2025-12-14 14:12:00,long,prev_day,89450.88,88992.682348,0.725661,332.5,0.57,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-410.49,-1.2346
crypto,ETH/USD,2025,2025-12-14 19:28:00,long,4h,3096.294,3070.729475,31.699068,810.37,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-928.67,-1.146
crypto,LTC/USD,2025,2025-12-15 00:57:00,short,15m,79.4556,79.833559,868.465027,328.24,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-425.82,-1.2973
crypto,LINK/USD,2025,2025-12-15 03:11:00,short,1h,13.53335,13.724249,3697.467305,705.84,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-771.84,-1.0935
crypto,SOL/USD,2025,2025-12-15 03:40:00,short,1h,131.25,133.434548,550.052165,1201.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1297.9,-1.0801
crypto,LTC/USD,2025,2025-12-15 03:45:00,short,4h,80.3109,81.063718,348.456555,262.32,0.383,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-301.9,-1.1509
crypto,XRP/USD,2025,2025-12-15 04:24:00,short,1h,1.9953,2.003191,33267.646337,262.52,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-348.23,-1.3265
crypto,XRP/USD,2025,2025-12-15 09:12:00,short,1h,1.9956,2.010377,25392.588135,375.22,0.475,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,470.86,1.2549
sp500,QQQ,2025,2025-12-15 15:09:00,short,premarket_ny,613.11,618.481311,518.988759,2787.65,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1250.01,0.4484
crypto,LTC/USD,2025,2025-12-16 05:02:00,short,15m,77.284,78.024288,883.451784,654.01,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-750.56,-1.1476
crypto,ETH/USD,2025,2025-12-16 13:44:00,short,15m,2931.57,3042.161979,26.372878,2916.63,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-887.41,-0.3043
crypto,LINK/USD,2025,2025-12-16 13:54:00,short,15m,12.86065,13.606378,1981.979767,1478.02,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-170.97,-0.1157
