sig_i,sig_t,stop_pct,gross_pct,net_pct,net_low_pct,net_R,reason,bars_held,sym,level,dirn,y,day,R,netR_pt,win
347798,2019-07-25 18:01:00,0.1447626925860827,-0.1447626925860827,-0.18476269258608272,-0.1647626925860827,-1.2763142857142846,stop,64,QQQ,1h swing low,1,2019,2019-07-25,-1.0,-1.2763142857142846,False
347872,2019-07-25 19:15:00,0.07246376811593497,-0.07246376811593497,-0.11246376811593498,-0.09246376811593497,-1.552000000000054,stop,43,QQQ,1h swing low,1,2019,2019-07-25,-1.0,-1.552000000000054,False
350012,2019-08-02 15:55:00,0.10698619878035125,-0.10698619878035125,-0.14698619878035124,-0.12698619878035125,-1.3738800000000213,stop,5,QQQ,1h swing low,1,2019,2019-08-02,-1.0,-1.3738800000000213,False
350118,2019-08-02 17:41:00,0.0911234991423756,-0.0911234991423756,-0.1311234991423756,-0.1111234991423756,-1.4389647058823118,stop,12,QQQ,1h swing low,1,2019,2019-08-02,-1.0,-1.4389647058823118,False
350760,2019-08-06 15:23:00,0.18160805679379918,-0.18160805679379918,-0.2216080567937992,-0.20160805679379917,-1.2202545454545373,stop,10,QQQ,1h swing low,1,2019,2019-08-06,-1.0,-1.2202545454545373,False
351117,2019-08-07 14:50:00,0.29467939972714435,-0.29467939972714435,-0.33467939972714433,-0.31467939972714437,-1.1357407407407427,stop,10,QQQ,1h swing low,1,2019,2019-08-07,-1.0,-1.1357407407407427,False
351989,2019-08-09 16:22:00,0.1402524544179474,0.5771927931815692,0.5371927931815692,0.5571927931815692,3.8301846153847228,close,217,QQQ,1h swing low,1,2019,2019-08-09,4.115384615384733,3.8301846153847228,True
353266,2019-08-14 18:09:00,0.1691032075060017,-0.1691032075060017,-0.2091032075060017,-0.18910320750600168,-1.2365419354838694,stop,20,QQQ,1h swing low,1,2019,2019-08-14,-1.0,-1.2365419354838694,False
353649,2019-08-15 18:02:00,0.2422907488986772,0.5451541850220314,0.5051541850220314,0.5251541850220314,2.0849090909091217,close,117,QQQ,1h swing low,1,2019,2019-08-15,2.250000000000032,2.0849090909091217,True
355406,2019-08-22 14:49:00,0.2619340353878124,-0.2619340353878124,-0.3019340353878124,-0.2819340353878124,-1.1527102040816386,stop,10,QQQ,1h swing low,1,2019,2019-08-22,-1.0,-1.1527102040816386,False
356612,2019-08-27 15:25:00,0.20573903627503815,-0.20573903627503815,-0.24573903627503815,-0.22573903627503814,-1.1944210526315813,stop,69,QQQ,1h swing low,1,2019,2019-08-27,-1.0,-1.1944210526315813,False
358097,2019-09-03 14:10:00,0.12917810431130883,-0.12917810431130883,-0.16917810431130884,-0.14917810431130882,-1.309650000000025,stop,2,QQQ,1h swing low,1,2019,2019-09-03,-1.0,-1.309650000000025,False
358293,2019-09-03 17:26:00,0.03233804031475815,-0.03233804031475815,-0.07233804031475816,-0.05233804031475815,-2.236933333333287,stop,6,QQQ,1h swing low,1,2019,2019-09-03,-1.0,-2.236933333333287,False
359061,2019-09-05 17:14:00,0.1153630330446107,0.22163495750689657,0.18163495750689657,0.20163495750689658,1.5744641304347349,close,165,QQQ,1h swing low,1,2019,2019-09-05,1.9211956521738702,1.5744641304347349,True
359092,2019-09-05 17:45:00,0.06267627702914684,-0.06267627702914684,-0.10267627702914683,-0.08267627702914684,-1.6381999999999757,stop,17,QQQ,1h swing low,1,2019,2019-09-05,-1.0,-1.6381999999999757,False
359143,2019-09-05 18:36:00,0.07830036018165981,0.1305006003027614,0.09050060030276139,0.11050060030276139,1.1558133333332894,close,83,QQQ,1h swing low,1,2019,2019-09-05,1.6666666666666032,1.1558133333332894,True
359432,2019-09-06 16:55:00,0.0939163101325299,-0.0939163101325299,-0.13391631013252991,-0.11391631013252991,-1.4259111111110951,stop,180,QQQ,1h swing low,1,2019,2019-09-06,-1.0,-1.4259111111110951,False
361433,2019-09-13 17:46:00,0.04156491920819479,-0.04156491920819479,-0.08156491920819478,-0.06156491920819479,-1.9623499999998495,stop,83,QQQ,1h swing low,1,2019,2019-09-13,-1.0,-1.9623499999998495,False
361526,2019-09-13 19:19:00,0.04938014918002904,0.10135925358007204,0.06135925358007204,0.08135925358007204,1.2425894736844527,close,40,QQQ,1h swing low,1,2019,2019-09-13,2.0526315789476204,1.2425894736844527,True
362684,2019-09-18 19:07:00,0.1230398701536761,0.7984502212099823,0.7584502212099823,0.7784502212099823,6.1642638297869,close,52,QQQ,1h swing low,1,2019,2019-09-18,6.489361702127307,6.1642638297869,True
363568,2019-09-23 14:21:00,0.2207737594617409,0.11564339781328789,0.07564339781328788,0.09564339781328789,0.34262857142855574,close,338,QQQ,1h swing low,1,2019,2019-09-23,0.5238095238095013,0.34262857142855574,True
364091,2019-09-24 16:34:00,0.21568107017729457,-0.21568107017729457,-0.2556810701772946,-0.23568107017729456,-1.1854590204282607,stop,4,QQQ,1h swing low,1,2019,2019-09-24,-1.0,-1.1854590204282607,False
364333,2019-09-25 14:06:00,0.5288461538461435,1.5331196581196607,1.4931196581196606,1.5131196581196606,2.8233535353535952,close,353,QQQ,1h swing low,1,2019,2019-09-25,2.8989898989899605,2.8233535353535952,True
364833,2019-09-26 15:56:00,0.12003221386438559,0.5329515236552733,0.49295152365527334,0.5129515236552733,4.106826890756328,close,243,QQQ,1h swing low,1,2019,2019-09-26,4.440070765148187,4.106826890756328,True
365117,2019-09-27 14:10:00,0.1538216729432939,-0.1538216729432939,-0.19382167294329392,-0.1738216729432939,-1.260041379310352,stop,6,QQQ,1h swing low,1,2019,2019-09-27,-1.0,-1.260041379310352,False
365486,2019-09-30 13:49:00,0.27140652439997387,0.46298760044702497,0.422987600447025,0.44298760044702495,1.5585019607843507,close,370,QQQ,1h swing low,1,2019,2019-09-30,1.705882352941216,1.5585019607843507,True
366515,2019-10-02 17:58:00,0.11203183775827327,0.31074524341710363,0.27074524341710365,0.2907452434171036,2.4166812652067717,close,121,QQQ,1h swing low,1,2019,2019-10-02,2.7737226277371843,2.4166812652067717,True
367743,2019-10-07 18:56:00,0.12202886247877218,-0.12202886247877218,-0.16202886247877218,-0.14202886247877217,-1.3277913043478407,stop,55,QQQ,1h swing low,1,2019,2019-10-07,-1.0,-1.3277913043478407,False
368286,2019-10-09 14:59:00,0.13359696467696255,-0.13359696467696255,-0.17359696467696256,-0.15359696467696254,-1.2994080000000001,stop,2,QQQ,1h swing low,1,2019,2019-10-09,-1.0,-1.2994080000000001,False
368873,2019-10-10 18:16:00,0.30536378120022145,0.19118428040360338,0.15118428040360338,0.1711842804036034,0.4950956521738726,close,103,QQQ,1h swing low,1,2019,2019-10-10,0.6260869565216949,0.4950956521738726,True
370189,2019-10-16 14:12:00,0.1815541031227276,0.12968150223052186,0.08968150223052185,0.10968150223052185,0.49396571428572245,close,347,QQQ,1h swing low,1,2019,2019-10-16,0.7142857142857261,0.49396571428572245,True
370686,2019-10-17 15:59:00,0.139780492855669,-0.139780492855669,-0.179780492855669,-0.15978049285566898,-1.2861629629629523,stop,4,QQQ,1h swing low,1,2019,2019-10-17,-1.0,-1.2861629629629523,False
371114,2019-10-18 16:37:00,0.05755847417718258,0.29825754800899645,0.2582575480089965,0.27825754800899644,4.486872727272109,close,202,QQQ,1h swing low,1,2019,2019-10-18,5.181818181817477,4.486872727272109,True
371359,2019-10-21 14:12:00,0.15062587648677714,0.46226562094218376,0.4222656209421838,0.44226562094218375,2.8034068965517545,close,347,QQQ,1h swing low,1,2019,2019-10-21,3.0689655172414168,2.8034068965517545,True
372399,2019-10-23 18:32:00,0.04438178780284459,-0.04438178780284459,-0.08438178780284458,-0.06438178780284459,-1.9012705882352097,stop,6,QQQ,1h swing low,1,2019,2019-10-23,-1.0,-1.9012705882352097,False
372446,2019-10-23 19:19:00,0.05738731218698541,0.2817195325542529,0.2417195325542529,0.2617195325542529,4.212072727272132,close,40,QQQ,1h swing low,1,2019,2019-10-23,4.909090909090228,4.212072727272132,True
372523,2019-10-24 14:06:00,0.0932932517881242,0.5908572613247718,0.5508572613247718,0.5708572613247718,5.904577777777635,close,353,QQQ,1h swing low,1,2019,2019-10-24,6.333333333333175,5.904577777777635,True
373157,2019-10-25 18:10:00,0.05276774507542725,-0.05276774507542725,-0.09276774507542726,-0.07276774507542726,-1.758038834951602,stop,25,QQQ,1h swing low,1,2019,2019-10-25,-1.0,-1.758038834951602,False
373188,2019-10-25 18:41:00,0.07172131147540285,0.20491803278688817,0.16491803278688816,0.18491803278688818,2.299428571428836,close,78,QQQ,1h swing low,1,2019,2019-10-25,2.857142857143176,2.299428571428836,True
373697,2019-10-29 14:10:00,0.07625050833672514,-0.07625050833672514,-0.11625050833672515,-0.09625050833672515,-1.5245866666666468,stop,21,QQQ,1h swing low,1,2019,2019-10-29,-1.0,-1.5245866666666468,False
373793,2019-10-29 15:46:00,0.09447427306729549,-0.09447427306729549,-0.13447427306729548,-0.11447427306729549,-1.4233956896551867,stop,13,QQQ,1h swing low,1,2019,2019-10-29,-1.0,-1.4233956896551867,False
373851,2019-10-29 16:44:00,0.03553094877798945,-0.03553094877798945,-0.07553094877798945,-0.05553094877798945,-2.125779113018761,stop,7,QQQ,1h swing low,1,2019,2019-10-29,-1.0,-2.125779113018761,False
374473,2019-10-31 14:06:00,0.06348238998501815,-0.06348238998501815,-0.10348238998501816,-0.08348238998501815,-1.6300960000000002,stop,5,QQQ,1h swing low,1,2019,2019-10-31,-1.0,-1.6300960000000002,False
374676,2019-10-31 17:29:00,0.07125057214056334,-0.07125057214056334,-0.11125057214056333,-0.09125057214056334,-1.5613990007138172,stop,20,QQQ,1h swing low,1,2019,2019-10-31,-1.0,-1.5613990007138172,False
375750,2019-11-05 16:53:00,0.06627835310029849,-0.06627835310029849,-0.10627835310029848,-0.0862783531002985,-1.6035152976639042,stop,244,QQQ,1h swing low,1,2019,2019-11-05,-1.0,-1.6035152976639042,False
376142,2019-11-06 16:55:00,0.12299665678204867,0.36185536035307553,0.32185536035307555,0.3418553603530755,2.6167813725490645,close,244,QQQ,1h swing low,1,2019,2019-11-06,2.9419934640523353,2.6167813725490645,True
376744,2019-11-07 20:27:00,0.09991008092717407,-0.09991008092717407,-0.13991008092717408,-0.11991008092717408,-1.4003599999999659,stop,17,QQQ,1h swing low,1,2019,2019-11-07,-1.0,-1.4003599999999659,False
378430,2019-11-14 16:03:00,0.10654512851165338,-0.10654512851165338,-0.14654512851165338,-0.12654512851165337,-1.3754277699859832,stop,40,QQQ,1h swing low,1,2019,2019-11-14,-1.0,-1.3754277699859832,False
378481,2019-11-14 16:54:00,0.12470693869406893,0.47388636703745624,0.43388636703745626,0.4538863670374562,3.4792479999999544,close,245,QQQ,1h swing low,1,2019,2019-11-14,3.799999999999954,3.4792479999999544,True
379094,2019-11-15 20:37:00,0.03633693983642153,0.22074072975450867,0.18074072975450867,0.20074072975450868,4.974021768705663,close,22,QQQ,1h swing low,1,2019,2019-11-15,6.0748299319706085,4.974021768705663,True
379647,2019-11-19 16:50:00,0.08844774212568346,-0.08844774212568346,-0.12844774212568347,-0.10844774212568346,-1.4522444444444988,stop,15,QQQ,1h swing low,1,2019,2019-11-19,-1.0,-1.4522444444444988,False
380462,2019-11-21 17:25:00,0.01489868891537601,-0.01489868891537601,-0.05489868891537601,-0.03489868891537601,-3.684799999999899,stop,209,QQQ,1h swing low,1,2019,2019-11-21,-1.0,-3.684799999999899,False
380747,2019-11-22 15:40:00,0.08947656211163613,-0.08947656211163613,-0.12947656211163613,-0.10947656211163613,-1.447044444444498,stop,23,QQQ,1h swing low,1,2019,2019-11-22,-1.0,-1.447044444444498,False
381804,2019-11-26 20:17:00,0.04889497359672537,0.03911597887736362,-0.0008840211226363789,0.01911597887736362,-0.01808000000015511,close,42,QQQ,1h swing low,1,2019,2019-11-26,0.799999999999659,-0.01808000000015511,True
382432,2019-11-29 17:45:00,0.04143511748073488,-0.04143511748073488,-0.08143511748073488,-0.06143511748073488,-1.9653647058825854,stop,11,QQQ,1h swing low,1,2019,2019-11-29,-1.0,-1.9653647058825854,False
382471,2019-11-29 18:27:00,0.0055049098437071516,-0.0055049098437071516,-0.045504909843707156,-0.025504909843707152,-8.266240707960977,stop,17,QQQ,1h swing low,1,2019,2019-11-29,-1.0,-8.266240707960977,False
382495,2019-11-29 19:09:00,0.1168224299065465,-0.1168224299065465,-0.1568224299065465,-0.1368224299065465,-1.342399999999987,stop,30,QQQ,1h swing low,1,2019,2019-11-29,-1.0,-1.342399999999987,False
382659,2019-12-02 16:40:00,0.04447519272583683,-0.04447519272583683,-0.08447519272583684,-0.06447519272583684,-1.8993777777777439,stop,3,QQQ,1h swing low,1,2019,2019-12-02,-1.0,-1.8993777777777439,False
383049,2019-12-03 16:40:00,0.0239358897929663,-0.0239358897929663,-0.0639358897929663,-0.043935889792966296,-2.671130688935334,stop,1,QQQ,1h swing low,1,2019,2019-12-03,-1.0,-2.671130688935334,False
383745,2019-12-05 15:16:00,0.1187648456057052,0.35134600158352114,0.31134600158352116,0.3313460015835211,2.621533333333149,close,343,QQQ,1h swing low,1,2019,2019-12-05,2.9583333333331363,2.621533333333149,True
383839,2019-12-05 16:50:00,0.13343876643274202,0.222397944054556,0.182397944054556,0.20239794405455602,1.3669037037036098,close,249,QQQ,1h swing low,1,2019,2019-12-05,1.6666666666665615,1.3669037037036098,True
386159,2019-12-13 16:30:00,0.08232445520580509,0.33414043583534997,0.29414043583535,0.31414043583534995,3.5729411764708376,close,269,QQQ,1h swing low,1,2019,2019-12-13,4.05882352941205,3.5729411764708376,True
386849,2019-12-17 15:00:00,0.06692800458935595,0.05258628932019563,0.012586289320195627,0.032586289320195624,0.18805714285701738,close,359,QQQ,1h swing low,1,2019,2019-12-17,0.7857142857140972,0.18805714285701738,True
388794,2019-12-24 14:55:00,0.05435938644797291,0.17253196568267384,0.13253196568267384,0.15253196568267385,2.43806956521703,close,230,QQQ,1h swing low,1,2019,2019-12-24,3.1739130434778415,2.43806956521703,True
389452,2019-12-27 15:07:00,0.13826200955146822,-0.13826200955146822,-0.17826200955146823,-0.1582620095514682,-1.289305790721275,stop,341,QQQ,1h swing low,1,2019,2019-12-27,-1.0,-1.289305790721275,False
389828,2019-12-30 14:53:00,0.184083828943649,-0.184083828943649,-0.224083828943649,-0.204083828943649,-1.2172923076922995,stop,20,QQQ,1h swing low,1,2019,2019-12-30,-1.0,-1.2172923076922995,False
390641,2020-01-02 15:26:00,0.07413673652700836,0.9062609127595396,0.8662609127595395,0.8862609127595396,11.684637783374193,close,333,QQQ,1h swing low,1,2020,2020-01-02,12.224181360200344,11.684637783374193,True
392049,2020-01-07 19:24:00,0.03478099566396394,-0.03478099566396394,-0.07478099566396394,-0.05478099566396394,-2.1500533333335077,stop,15,QQQ,1h swing low,1,2020,2020-01-07,-1.0,-2.1500533333335077,False
392735,2020-01-09 17:50:00,0.2267937322459473,0.34362686703931095,0.30362686703931097,0.32362686703931093,1.338779797979786,close,189,QQQ,1h swing low,1,2020,2020-01-09,1.5151515151515014,1.338779797979786,True
393086,2020-01-10 17:11:00,0.07313617040727549,-0.07313617040727549,-0.1131361704072755,-0.0931361704072755,-1.5469250000000117,stop,155,QQQ,1h swing low,1,2020,2020-01-10,-1.0,-1.5469250000000117,False
393141,2020-01-10 18:06:00,0.091253364967828,-0.091253364967828,-0.131253364967828,-0.111253364967828,-1.4383400000000248,stop,65,QQQ,1h swing low,1,2020,2020-01-10,-1.0,-1.4383400000000248,False
393250,2020-01-10 19:55:00,0.05026503381466535,-0.05026503381466535,-0.09026503381466536,-0.07026503381466535,-1.7957818181817196,stop,6,QQQ,1h swing low,1,2020,2020-01-10,-1.0,-1.7957818181817196,False
393334,2020-01-13 14:49:00,0.09562646725579585,0.6606381141859253,0.6206381141859253,0.6406381141859253,6.4902336350641345,close,370,QQQ,1h swing low,1,2020,2020-01-13,6.908527870414292,6.4902336350641345,True
393740,2020-01-14 15:05:00,0.25419881979119485,-0.09078529278257695,-0.13078529278257695,-0.11078529278257696,-0.5145000000000283,close,354,QQQ,1h swing low,1,2020,2020-01-14,-0.3571428571428861,-0.5145000000000283,True
393801,2020-01-14 16:06:00,0.2085978596045746,-0.2085978596045746,-0.24859785960457462,-0.2285978596045746,-1.1917565217391273,stop,176,QQQ,1h swing low,1,2020,2020-01-14,-1.0,-1.1917565217391273,False
394985,2020-01-17 16:20:00,0.0674794187772755,-0.0674794187772755,-0.10747941877727549,-0.0874794187772755,-1.5927733333333107,stop,3,QQQ,1h swing low,1,2020,2020-01-17,-1.0,-1.5927733333333107,False
395518,2020-01-21 18:43:00,0.11211767871557989,-0.11211767871557989,-0.15211767871557988,-0.1321176787155799,-1.356768,stop,10,QQQ,1h swing low,1,2020,2020-01-21,-1.0,-1.356768,False
395574,2020-01-21 19:39:00,0.10160523719846606,0.14348488924759806,0.10348488924759805,0.12348488924759805,1.0184995586936179,close,80,QQQ,1h swing low,1,2020,2020-01-21,1.4121800529566033,1.0184995586936179,True
396065,2020-01-23 14:50:00,0.27986118885033023,0.5395723721034423,0.49957237210344235,0.5195723721034423,1.7850720000000202,close,369,QQQ,1h swing low,1,2020,2020-01-23,1.9280000000000201,1.7850720000000202,True
396150,2020-01-23 16:15:00,0.02236335987119213,-0.02236335987119213,-0.06236335987119213,-0.042363359871192136,-2.788639999999593,stop,1,QQQ,1h swing low,1,2020,2020-01-23,-1.0,-2.788639999999593,False
396691,2020-01-24 18:46:00,0.05302826379542469,-0.05302826379542469,-0.0930282637954247,-0.0730282637954247,-1.7543147208121725,stop,2,QQQ,1h swing low,1,2020,2020-01-24,-1.0,-1.7543147208121725,False
397656,2020-01-29 15:21:00,0.23942898445970415,0.16263100831224486,0.12263100831224485,0.14263100831224487,0.5121811320754427,close,338,QQQ,1h swing low,1,2020,2020-01-29,0.6792452830188387,0.5121811320754427,True
398520,2020-01-31 16:45:00,0.113368401959006,-0.113368401959006,-0.153368401959006,-0.13336840195900598,-1.352832,stop,28,QQQ,1h swing low,1,2020,2020-01-31,-1.0,-1.352832,False
398635,2020-01-31 18:40:00,0.14124293785310837,-0.14124293785310837,-0.18124293785310838,-0.16124293785310836,-1.283199999999998,stop,3,QQQ,1h swing low,1,2020,2020-01-31,-1.0,-1.283199999999998,False
399691,2020-02-05 16:46:00,0.04618632884665688,0.4002815166710638,0.36028151667106384,0.3802815166710638,7.800609523810252,close,253,QQQ,1h swing low,1,2020,2020-02-05,8.666666666667478,7.800609523810252,True
400355,2020-02-07 14:50:00,0.2422470046485142,-0.2422470046485142,-0.2822470046485142,-0.2622470046485142,-1.1651207207207273,stop,272,QQQ,1h swing low,1,2020,2020-02-07,-1.0,-1.1651207207207273,False
400371,2020-02-07 15:06:00,0.08300930578006804,-0.08300930578006804,-0.12300930578006805,-0.10300930578006805,-1.4818736842105322,stop,247,QQQ,1h swing low,1,2020,2020-02-07,-1.0,-1.4818736842105322,False
402575,2020-02-14 19:20:00,0.038505968425107354,0.35511059769820413,0.31511059769820415,0.3351105976982041,8.18342222222205,close,99,QQQ,1h swing low,1,2020,2020-02-14,9.222222222222012,8.18342222222205,True
404111,2020-02-21 18:56:00,0.23878714055770794,0.19141253752120665,0.15141253752120665,0.17141253752120666,0.6340899981781666,close,123,QQQ,1h swing low,1,2020,2020-02-21,0.8016032064128168,0.6340899981781666,True
405547,2020-02-27 16:52:00,0.6720620947512839,-0.6720620947512839,-0.7120620947512839,-0.6920620947512839,-1.0595183098591554,stop,137,QQQ,1h swing low,1,2020,2020-02-27,-1.0,-1.0595183098591554,False
406699,2020-03-03 16:34:00,0.706168451573689,-0.706168451573689,-0.746168451573689,-0.726168451573689,-1.0566437086092708,stop,100,QQQ,1h swing low,1,2020,2020-03-03,-1.0,-1.0566437086092708,False
406818,2020-03-03 18:33:00,0.500543041979507,-0.500543041979507,-0.5405430419795071,-0.5205430419795071,-1.0799132075471698,stop,10,QQQ,1h swing low,1,2020,2020-03-03,-1.0,-1.0799132075471698,False
